created_at,temperatura,pressao,altitude,humidade,chuva
2023-10-24T06:19:23+00:00,30.13,934.53424,676.99664,52.45508,0
2023-10-24T06:19:54+00:00,30.11,934.50763,677.23285,52.69727,0
2023-10-24T06:20:24+00:00,30.1,934.55194,676.83936,52.75586,0
2023-10-24T06:20:55+00:00,30.11,934.54266,676.92151,52.86035,0
2023-10-24T06:21:26+00:00,30.11,934.55725,676.79211,52.83691,0
2023-10-24T06:21:56+00:00,30.11,934.56342,676.73737,52.92969,0
2023-10-24T06:22:27+00:00,30.12,934.56702,676.70514,52.95508,0
2023-10-24T06:22:57+00:00,30.13,934.57623,676.47272,52.96777,0
2023-10-24T06:23:28+00:00,30.11,934.5697,676.68152,52.86035,0
2023-10-24T06:23:59+00:00,30.08,934.55359,676.82434,53.06641,0
2023-10-24T06:24:29+00:00,30.08,934.54736,676.87964,52.98535,0
2023-10-24T06:25:00+00:00,30.08,934.55585,676.80444,53.01953,0
2023-10-24T06:25:30+00:00,30.08,934.60437,676.37341,53.06641,0
2023-10-24T06:26:01+00:00,30.1,934.57343,676.64825,53.0459,0
2023-10-24T06:26:32+00:00,30.07,934.58667,676.5307,52.85645,0
2023-10-24T06:27:02+00:00,30.06,934.58423,676.55219,53.19141,0
2023-10-24T06:27:33+00:00,30.08,934.55688,676.79535,53.20605,0
2023-10-24T06:28:04+00:00,30.09,934.56195,676.75024,53.24219,0
2023-10-24T06:28:34+00:00,30.1,934.51752,677.14539,53.20898,0
2023-10-24T06:29:05+00:00,30.06,934.54779,676.87585,53.04102,0
2023-10-24T06:29:35+00:00,30.06,934.51392,677.17706,53.25,0
2023-10-24T06:30:06+00:00,30.05,934.51654,677.15393,53.2373,0
2023-10-24T06:30:37+00:00,30.05,934.50513,677.25543,53.28418,0
2023-10-24T06:31:07+00:00,30.05,934.5069,677.23987,53.3418,0
2023-10-24T06:31:38+00:00,30.03,934.52594,677.07019,53.375,0
2023-10-24T06:32:09+00:00,30.04,934.5011,677.29138,53.53809,0
2023-10-24T06:32:39+00:00,30.06,934.49017,677.38806,53.56445,0
2023-10-24T06:33:10+00:00,30.05,934.53125,677.02295,53.65625,0
2023-10-24T06:33:40+00:00,30.05,934.49951,677.30536,53.64453,0
2023-10-24T06:34:11+00:00,30.03,934.53217,677.01489,53.65234,0
2023-10-24T06:34:42+00:00,30.03,934.52258,677.10028,53.7002,0
2023-10-24T06:35:12+00:00,30.02,934.50311,677.27313,53.69922,0
2023-10-24T06:35:43+00:00,30.01,934.521,677.11426,53.58105,0
2023-10-24T06:36:13+00:00,30.02,934.51984,677.12445,53.64062,0
2023-10-24T06:36:44+00:00,30.03,934.53302,677.00739,53.58301,0
2023-10-24T06:37:15+00:00,30.05,934.5578,676.78729,53.45898,0
2023-10-24T06:37:45+00:00,30.04,934.55243,676.83508,53.50293,0
2023-10-24T06:38:16+00:00,30.03,934.56018,676.76581,53.47852,0
2023-10-24T06:38:47+00:00,30.01,934.53125,677.02295,53.31348,0
2023-10-24T06:39:17+00:00,30.01,934.56,676.76746,53.40625,0
2023-10-24T06:39:48+00:00,30.01,934.52618,677.06805,53.5,0
2023-10-24T06:40:18+00:00,30.02,934.53033,677.03101,53.49023,0
2023-10-24T06:40:49+00:00,30,934.51544,677.16364,53.42969,0
2023-10-24T06:41:20+00:00,29.99,934.52429,677.08472,53.34668,0
2023-10-24T06:41:50+00:00,29.99,934.50232,677.28009,53.52051,0
2023-10-24T06:42:21+00:00,29.99,934.51013,677.21088,53.50879,0
2023-10-24T06:42:51+00:00,29.98,934.50885,677.22217,53.47363,0
2023-10-24T06:43:22+00:00,29.95,934.51404,677.17596,53.44629,0
2023-10-24T06:43:53+00:00,29.96,934.48779,677.40948,53.4707,0
2023-10-24T06:44:23+00:00,29.97,934.53595,676.99127,53.4502,0
2023-10-24T06:44:54+00:00,29.96,934.50873,677.22321,53.40039,0
2023-10-24T06:45:25+00:00,29.95,934.51923,677.12982,53.31934,0
2023-10-24T06:45:55+00:00,29.97,934.5188,677.13354,53.23926,0
2023-10-24T06:46:26+00:00,29.96,934.49908,677.30908,53.2041,0
2023-10-24T06:46:56+00:00,29.97,934.54987,676.8576,53.13477,0
2023-10-24T06:47:27+00:00,29.99,934.53729,676.91669,53.00781,0
2023-10-24T06:47:58+00:00,29.98,934.55737,676.79108,53.01953,0
2023-10-24T06:48:28+00:00,30,934.55249,676.83453,52.92871,0
2023-10-24T06:48:59+00:00,29.98,934.56415,676.7309,52.9502,0
2023-10-24T06:49:30+00:00,29.94,934.5354,676.98645,52.96777,0
2023-10-24T06:50:00+00:00,29.94,934.55737,676.70996,52.85156,0
2023-10-24T06:50:31+00:00,29.92,934.57642,676.6214,53.08301,0
2023-10-24T06:51:01+00:00,29.89,934.55737,676.79108,53.09082,0
2023-10-24T06:51:32+00:00,29.9,934.52264,677.09973,53.03418,0
2023-10-24T06:52:03+00:00,29.9,934.55347,676.82538,53.04492,0
2023-10-24T06:52:33+00:00,29.9,934.53394,676.99933,53.0459,0
2023-10-24T06:53:04+00:00,29.92,934.53748,676.96765,52.99023,0
2023-10-24T06:53:35+00:00,29.92,934.54419,676.90808,52.97852,0
2023-10-24T06:54:05+00:00,29.91,934.52374,677.09009,53,0
2023-10-24T06:54:36+00:00,29.92,934.53638,676.97736,52.94238,0
2023-10-24T06:55:06+00:00,29.9,934.51624,677.15662,52.89551,0
2023-10-24T06:55:37+00:00,29.9,934.48206,677.46051,52.98828,0
2023-10-24T06:56:08+00:00,29.91,934.51581,677.1604,52.8252,0
2023-10-24T06:56:38+00:00,29.89,934.48517,677.43262,52.90527,0
2023-10-24T06:57:09+00:00,29.88,934.48444,677.43903,52.86816,0
2023-10-24T06:57:40+00:00,29.91,934.51581,677.1604,52.90625,0
2023-10-24T06:58:10+00:00,29.92,934.50531,677.25378,52.91992,0
2023-10-24T06:58:41+00:00,29.91,934.51642,677.15503,52.84863,0
2023-10-24T06:59:11+00:00,29.9,934.5686,676.69122,52.91699,0
2023-10-24T06:59:42+00:00,29.89,934.5083,677.22699,52.84668,0
2023-10-24T07:00:13+00:00,29.88,934.54138,676.93329,52.83398,0
2023-10-24T07:00:43+00:00,29.89,934.52698,677.0611,52.7998,0
2023-10-24T07:01:14+00:00,29.88,934.51154,677.19855,52.75195,0
2023-10-24T07:01:44+00:00,29.88,934.49463,677.34882,52.74121,0
2023-10-24T07:02:15+00:00,29.88,934.5589,676.7771,52.63574,0
2023-10-24T07:02:46+00:00,29.86,934.5661,676.7132,52.7041,0
2023-10-24T07:03:16+00:00,29.9,934.54297,676.91882,52.63965,0
2023-10-24T07:03:47+00:00,29.9,934.57031,676.6756,52.5918,0
2023-10-24T07:04:18+00:00,29.9,934.58533,676.69336,52.56934,0
2023-10-24T07:04:48+00:00,29.91,934.57904,676.59833,52.51172,0
2023-10-24T07:05:19+00:00,29.89,934.58734,676.52478,52.45117,0
2023-10-24T07:05:49+00:00,29.89,934.58502,676.54517,52.46387,0
2023-10-24T07:06:20+00:00,29.88,934.58875,676.5119,52.47363,0
2023-10-24T07:06:51+00:00,29.88,934.56281,676.74274,52.38086,0
2023-10-24T07:07:21+00:00,29.87,934.55951,676.77173,52.36816,0
2023-10-24T07:07:52+00:00,29.89,934.57153,676.66492,52.32324,0
2023-10-24T07:08:22+00:00,29.89,934.57666,676.61926,52.38184,0
2023-10-24T07:08:53+00:00,29.87,934.5553,676.80933,52.32129,0
2023-10-24T07:09:24+00:00,29.86,934.60669,676.35248,52.32031,0
2023-10-24T07:09:54+00:00,29.87,934.57172,676.66327,52.25098,0
2023-10-24T07:10:25+00:00,29.86,934.59485,676.4577,52.33203,0
2023-10-24T07:10:56+00:00,29.86,934.57452,676.63861,52.32031,0
2023-10-24T07:11:26+00:00,29.87,934.58038,676.71698,52.39258,0
2023-10-24T07:11:57+00:00,29.86,934.57172,676.66327,52.25,0
2023-10-24T07:12:27+00:00,29.86,934.52319,677.09491,52.4248,0
2023-10-24T07:12:58+00:00,29.85,934.55017,676.85492,52.30664,0
2023-10-24T07:13:29+00:00,29.84,934.53265,677.01062,52.29492,0
2023-10-24T07:13:59+00:00,29.84,934.54596,676.89252,52.35156,0
2023-10-24T07:14:30+00:00,29.83,934.53351,676.83722,52.47949,0
2023-10-24T07:15:01+00:00,29.84,934.54651,676.8877,52.43359,0
2023-10-24T07:15:31+00:00,29.86,934.54742,676.87909,52.40137,0
2023-10-24T07:16:02+00:00,29.85,934.56531,676.72015,52.35449,0
2023-10-24T07:16:32+00:00,29.85,934.54669,676.88605,52.38867,0
2023-10-24T07:17:03+00:00,29.86,934.56952,676.68317,52.33105,0
2023-10-24T07:17:34+00:00,29.85,934.57709,676.61548,52.37695,0
2023-10-24T07:18:04+00:00,29.86,934.59937,676.41742,52.35547,0
2023-10-24T07:18:35+00:00,29.86,934.56671,676.70782,52.35449,0
2023-10-24T07:19:05+00:00,29.86,934.66656,675.8205,52.30762,0
2023-10-24T07:19:36+00:00,29.87,934.65295,675.94128,52.35547,0
2023-10-24T07:20:07+00:00,29.86,934.65814,675.89508,52.37695,0
2023-10-24T07:20:37+00:00,29.87,934.63062,676.13989,52.37988,0
2023-10-24T07:21:08+00:00,29.88,934.68079,675.69379,52.35742,0
2023-10-24T07:21:39+00:00,29.89,934.66461,675.83765,52.2666,0
2023-10-24T07:22:09+00:00,29.88,934.71063,675.42865,52.24121,0
2023-10-24T07:22:40+00:00,29.89,934.69562,675.56232,52.31152,0
2023-10-24T07:23:10+00:00,29.88,934.71515,675.38837,52.33398,0
2023-10-24T07:23:41+00:00,29.87,934.76862,674.91333,52.29785,0
2023-10-24T07:24:12+00:00,29.86,934.73376,675.22308,52.33105,0
2023-10-24T07:24:42+00:00,29.86,934.73712,675.19299,52.31934,0
2023-10-24T07:25:13+00:00,29.84,934.76563,674.94019,52.25977,0
2023-10-24T07:25:43+00:00,29.84,934.74786,675.09796,52.36328,0
2023-10-24T07:26:14+00:00,29.83,934.76031,674.98688,52.34082,0
2023-10-24T07:26:45+00:00,29.82,934.75562,675.02875,52.35059,0
2023-10-24T07:27:15+00:00,29.81,934.75592,675.02606,52.39648,0
2023-10-24T07:27:46+00:00,29.81,934.76813,674.91766,52.23242,0
2023-10-24T07:28:17+00:00,29.81,934.74103,675.15863,52.39551,0
2023-10-24T07:28:47+00:00,29.82,934.75903,674.99872,52.4209,0
2023-10-24T07:29:18+00:00,29.81,934.76221,674.97021,52.23242,0
2023-10-24T07:29:48+00:00,29.82,934.75647,675.02124,52.38477,0
2023-10-24T07:30:19+00:00,29.78,934.75024,675.07654,51.9502,0
2023-10-24T07:30:50+00:00,29.81,934.7489,675.08832,52.39551,0
2023-10-24T07:31:20+00:00,29.83,934.80243,674.61279,52.37402,0
2023-10-24T07:31:51+00:00,29.8,934.75018,675.07703,52.32422,0
2023-10-24T07:32:22+00:00,29.81,934.74017,675.16614,52.40723,0
2023-10-24T07:32:52+00:00,29.8,934.73657,675.19836,52.39453,0
2023-10-24T07:33:23+00:00,29.8,934.77222,674.88116,52.31348,0
2023-10-24T07:33:53+00:00,29.81,934.75537,675.03088,52.39551,0
2023-10-24T07:34:24+00:00,29.81,934.78638,674.75555,52.39648,0
2023-10-24T07:34:55+00:00,29.81,934.76556,674.94073,52.33691,0
2023-10-24T07:35:25+00:00,29.83,934.77002,674.901,52.36328,0
2023-10-24T07:35:56+00:00,29.82,934.78522,674.76575,52.24512,0
2023-10-24T07:36:27+00:00,29.82,934.78357,674.78021,52.31543,0
2023-10-24T07:36:57+00:00,29.8,934.78003,674.81189,52.3252,0
2023-10-24T07:37:28+00:00,29.81,934.80841,674.55963,52.30371,0
2023-10-24T07:37:58+00:00,29.81,934.78986,674.72443,52.26855,0
2023-10-24T07:38:29+00:00,29.8,934.79407,674.68738,52.31348,0
2023-10-24T07:39:00+00:00,29.78,934.79779,674.65411,52.31055,0
2023-10-24T07:39:30+00:00,29.78,934.80463,674.59344,52.31055,0
2023-10-24T07:40:01+00:00,29.78,934.78827,674.73889,52.25293,0
2023-10-24T07:40:32+00:00,29.76,934.83575,674.31653,52.30859,0
2023-10-24T07:41:02+00:00,29.75,934.82117,674.44641,52.27246,0
2023-10-24T07:41:33+00:00,29.76,934.82336,674.42651,52.37891,0
2023-10-24T07:42:03+00:00,29.75,934.8161,674.49146,52.42383,0
2023-10-24T07:42:34+00:00,29.78,934.83313,674.34015,52.43848,0
2023-10-24T07:43:05+00:00,29.78,934.82501,674.41205,52.43848,0
2023-10-24T07:43:35+00:00,29.78,934.85626,674.13458,52.39258,0
2023-10-24T07:44:06+00:00,29.77,934.85126,674.17914,52.31055,0
2023-10-24T07:44:36+00:00,29.79,934.85486,674.14691,52.36914,0
2023-10-24T07:45:07+00:00,29.76,934.86407,674.06482,52.35547,0
2023-10-24T07:45:38+00:00,29.77,934.88312,673.89575,52.27441,0
2023-10-24T07:46:08+00:00,29.77,934.90204,673.72772,52.42676,0
2023-10-24T07:46:39+00:00,29.77,934.88452,673.88336,52.35645,0
2023-10-24T07:47:10+00:00,29.76,934.89673,673.77496,52.37891,0
2023-10-24T07:47:40+00:00,29.76,934.90179,673.72992,52.4248,0
2023-10-24T07:48:11+00:00,29.78,934.88501,673.87909,52.3457,0
2023-10-24T07:48:41+00:00,29.78,934.91803,673.58551,52.31055,0
2023-10-24T07:49:12+00:00,29.77,934.9458,673.33868,52.29688,0
2023-10-24T07:49:43+00:00,29.77,934.96625,673.15729,52.35742,0
2023-10-24T07:50:13+00:00,29.77,934.97247,673.10199,52.28613,0
2023-10-24T07:50:44+00:00,29.77,934.96967,673.12671,52.41504,0
2023-10-24T07:51:14+00:00,29.79,934.9563,673.2453,52.3584,0
2023-10-24T07:51:45+00:00,29.8,934.98248,673.01294,52.32422,0
2023-10-24T07:52:16+00:00,29.79,934.93939,673.39557,52.2998,0
2023-10-24T07:52:46+00:00,29.77,934.95111,673.29144,52.35645,0
2023-10-24T07:53:17+00:00,29.79,934.99579,672.89484,52.3584,0
2023-10-24T07:53:48+00:00,29.77,934.97595,673.07086,52.39062,0
2023-10-24T07:54:18+00:00,29.74,934.98401,672.99951,52.44629,0
2023-10-24T07:54:49+00:00,29.75,934.97827,673.05048,52.55078,0
2023-10-24T07:55:19+00:00,29.73,934.99274,672.92169,52.47949,0
2023-10-24T07:55:50+00:00,29.73,934.97302,673.09662,52.50293,0
2023-10-24T07:56:21+00:00,29.74,934.95776,673.23242,52.47949,0
2023-10-24T07:56:51+00:00,29.75,934.96844,673.13739,52.45898,0
2023-10-24T07:57:22+00:00,29.73,934.95392,673.26672,52.41016,0
2023-10-24T07:57:53+00:00,29.71,934.95874,673.48413,52.25586,0
2023-10-24T07:58:23+00:00,29.73,934.90356,673.71436,52.49121,0
2023-10-24T07:58:54+00:00,29.72,934.88312,673.89575,52.49023,0
2023-10-24T07:59:24+00:00,29.72,934.94232,673.36981,52.4209,0
2023-10-24T07:59:55+00:00,29.71,934.89142,673.8222,52.45313,0
2023-10-24T08:00:26+00:00,29.71,934.89673,673.77496,52.50098,0
2023-10-24T08:00:56+00:00,29.71,934.87445,673.97302,52.41895,0
2023-10-24T08:01:27+00:00,29.72,934.8775,673.94562,52.47754,0
2023-10-24T08:01:57+00:00,29.7,934.86157,674.08734,52.43066,0
2023-10-24T08:02:28+00:00,29.72,934.81537,674.49792,52.47852,0
2023-10-24T08:02:59+00:00,29.7,934.83502,674.32294,52.43066,0
2023-10-24T08:03:29+00:00,29.71,934.8222,674.43726,52.4082,0
2023-10-24T08:04:00+00:00,29.72,934.83313,674.34015,52.38574,0
2023-10-24T08:04:31+00:00,29.71,934.84735,674.21344,52.38379,0
2023-10-24T08:05:01+00:00,29.73,934.85236,674.16888,52.31738,0
2023-10-24T08:05:32+00:00,29.71,934.84399,674.24353,52.26758,0
2023-10-24T08:06:02+00:00,29.72,934.85095,674.18182,52.30469,0
2023-10-24T08:06:33+00:00,29.72,934.83344,674.33746,52.24512,0
2023-10-24T08:07:04+00:00,29.71,934.8454,674.19629,52.28027,0
2023-10-24T08:07:34+00:00,29.71,934.85889,674.11096,52.2793,0
2023-10-24T08:08:05+00:00,29.71,934.8338,674.33423,52.24414,0
2023-10-24T08:08:35+00:00,29.71,934.87952,673.92792,52.23242,0
2023-10-24T08:09:06+00:00,29.69,934.83081,674.36053,52.17383,0
2023-10-24T08:09:37+00:00,29.69,934.88721,673.85925,52.18457,0
2023-10-24T08:10:07+00:00,29.69,934.84601,674.22583,52.23145,0
2023-10-24T08:10:38+00:00,29.7,934.85303,674.16302,52.19824,0
2023-10-24T08:11:09+00:00,29.69,934.87482,673.96979,52.16016,0
2023-10-24T08:11:39+00:00,29.69,934.86127,674.09003,52.32422,0
2023-10-24T08:12:10+00:00,29.69,934.89282,673.80933,52.25391,0
2023-10-24T08:12:40+00:00,29.68,934.87592,673.95959,52.43848,0
2023-10-24T08:13:11+00:00,29.7,934.86603,674.04761,52.45215,0
2023-10-24T11:27:36+00:00,29.75,936.10571,663.03729,50.00586,0
2023-10-24T11:28:07+00:00,29.8,936.11597,662.94611,50.03418,0
2023-10-24T11:28:37+00:00,29.84,936.13501,662.77673,50.02734,0
2023-10-24T11:29:08+00:00,29.86,936.14874,662.65503,49.90039,0
2023-10-24T11:29:39+00:00,29.86,936.16174,662.53979,49.79688,0
2023-10-24T11:30:09+00:00,29.88,936.22107,662.01331,49.8916,0
2023-10-24T11:30:40+00:00,29.91,936.14764,662.66467,49.70898,0
2023-10-24T11:31:15+00:00,29.94,936.13708,662.75848,49.70117,0
2023-10-24T11:31:46+00:00,29.96,936.14014,662.73169,49.76172,0
2023-10-24T11:32:16+00:00,29.99,936.13385,662.78741,49.61328,0
2023-10-24T11:32:47+00:00,30.01,936.13281,662.79657,49.65039,0
2023-10-24T11:33:18+00:00,30.04,936.12872,662.83301,49.55957,0
2023-10-24T11:33:48+00:00,30.04,936.1344,662.78259,49.73535,0
2023-10-24T11:34:19+00:00,30.07,936.11505,662.95416,49.27246,0
2023-10-24T11:34:49+00:00,30.14,936.13873,662.74402,49.28027,0
2023-10-24T11:35:20+00:00,30.18,936.17432,662.42828,49.16797,0
2023-10-24T11:35:51+00:00,30.19,936.16467,662.51349,49.09863,0
2023-10-24T11:36:21+00:00,30.14,936.16187,662.5387,49.28027,0
2023-10-24T11:36:52+00:00,30.16,936.15686,662.58319,49.23535,0
2023-10-24T11:37:22+00:00,30.15,936.1192,662.91718,49.41016,0
2023-10-24T11:37:53+00:00,30.16,936.11859,662.92255,49.27148,0
2023-10-24T11:38:24+00:00,30.16,936.03888,663.63025,49.23633,0
2023-10-24T11:38:54+00:00,30.16,936.05585,663.47961,49.29492,0
2023-10-24T11:39:25+00:00,30.19,936.05005,663.53107,49.33203,0
2023-10-24T11:39:56+00:00,30.26,936.07654,663.2962,49.16504,0
2023-10-24T11:40:26+00:00,30.23,936.05353,663.50049,49.23145,0
2023-10-24T11:40:57+00:00,30.28,936.09607,663.1225,49.15625,0
2023-10-24T11:41:27+00:00,30.26,936.13342,662.7912,49.41016,0
2023-10-24T11:41:58+00:00,30.19,936.14893,662.65344,49.32031,0
2023-10-24T11:42:29+00:00,30.24,936.12659,662.85181,49.26758,0
2023-10-24T11:42:59+00:00,30.27,936.11682,662.96814,49.23633,0
2023-10-24T11:43:30+00:00,30.26,936.12,662.91022,49.29297,0
2023-10-24T11:44:01+00:00,30.23,936.09985,663.08929,49.37109,0
2023-10-24T11:44:31+00:00,30.25,936.10956,663.00299,49.38574,0
2023-10-24T11:45:02+00:00,30.29,936.10571,663.03729,49.35449,0
2023-10-24T11:45:32+00:00,30.29,936.1311,662.81158,49.35449,0
2023-10-24T11:46:03+00:00,30.31,936.09991,663.08875,49.31152,0
2023-10-24T11:46:34+00:00,30.33,936.05939,663.44849,49.30078,0
2023-10-24T11:47:04+00:00,30.35,936.01544,663.83826,49.28027,0
2023-10-24T11:47:35+00:00,30.35,936.02399,663.7627,49.26855,0
2023-10-24T11:48:05+00:00,30.36,936.03326,663.68011,49.26953,0
2023-10-24T11:48:36+00:00,30.36,936.07898,663.23938,49.30469,0
2023-10-24T11:49:07+00:00,30.42,936.03375,663.67584,49.10156,0
2023-10-24T11:49:37+00:00,30.37,936.07013,663.35303,49.18945,0
2023-10-24T11:50:08+00:00,30.35,936.07092,663.34607,49.12891,0
2023-10-24T11:50:39+00:00,30.37,936.02844,663.72302,49.22363,0
2023-10-24T11:51:09+00:00,30.36,935.96997,664.242,49.15332,0
2023-10-24T11:51:40+00:00,30.41,935.94513,664.46295,48.87891,0
2023-10-24T11:52:10+00:00,30.39,935.91956,664.68976,48.8418,0
2023-10-24T11:52:41+00:00,30.4,935.90118,664.85272,49.01758,0
2023-10-24T11:53:12+00:00,30.41,935.90112,664.85327,48.94824,0
2023-10-24T11:53:42+00:00,30.42,935.89142,664.93964,49.10156,0
2023-10-24T11:54:13+00:00,30.47,935.89453,664.91174,48.83887,0
2023-10-24T11:54:43+00:00,30.47,935.96112,664.3208,48.87402,0
2023-10-24T11:55:14+00:00,30.45,936.01611,663.8324,49.0459,0
2023-10-24T11:55:45+00:00,30.46,936.04907,663.53961,48.84863,0
2023-10-24T11:56:15+00:00,30.46,936.05975,663.44525,48.88477,0
2023-10-24T11:56:46+00:00,30.49,936.01611,663.8324,48.79395,0
2023-10-24T11:57:17+00:00,30.49,935.99799,663.99323,48.87695,0
2023-10-24T11:57:47+00:00,30.47,936.01678,663.82648,48.76758,0
2023-10-24T11:58:18+00:00,30.49,935.95001,664.41949,48.73535,0
2023-10-24T11:58:49+00:00,30.48,935.98364,664.12085,48.59375,0
2023-10-24T11:59:19+00:00,30.45,935.98328,664.12402,48.70801,0
2023-10-24T11:59:50+00:00,30.48,936.02771,663.72943,48.65234,0
2023-10-24T12:00:20+00:00,30.48,936.01294,663.86078,48.5127,0
2023-10-24T12:00:51+00:00,30.48,936.02484,663.75519,48.64062,0
2023-10-24T12:01:22+00:00,30.53,936.00507,663.93048,48.59961,0
2023-10-24T12:01:52+00:00,30.56,935.98596,664.09991,48.5332,0
2023-10-24T12:02:23+00:00,30.56,936.00885,663.89673,48.45117,0
2023-10-24T12:02:54+00:00,30.59,935.99054,664.05969,48.30371,0
2023-10-24T12:03:24+00:00,30.5,936.00018,663.97394,48.63184,0
2023-10-24T12:03:55+00:00,30.49,936.04712,663.55731,48.50391,0
2023-10-24T12:04:26+00:00,30.51,936.04779,663.55145,48.50488,0
2023-10-24T12:04:56+00:00,30.47,936.10345,663.05713,48.61719,0
2023-10-24T12:05:27+00:00,30.44,936.08533,663.21796,48.62598,0
2023-10-24T12:05:57+00:00,30.48,936.09216,663.15735,48.59375,0
2023-10-24T12:06:28+00:00,30.52,936.073,663.32733,48.50586,0
2023-10-24T12:06:59+00:00,30.51,936.10999,663.06195,48.58691,0
2023-10-24T12:07:29+00:00,30.56,936.14264,662.70917,48.39355,0
2023-10-24T12:08:00+00:00,30.55,936.07953,663.26941,48.50879,0
2023-10-24T12:08:31+00:00,30.56,936.13422,662.78424,48.70801,0
2023-10-24T12:09:01+00:00,30.63,936.16333,662.52582,48.44727,0
2023-10-24T12:09:32+00:00,30.63,936.12189,662.89362,48.44824,0
2023-10-24T12:10:03+00:00,30.6,936.10034,663.08496,48.49121,0
2023-10-24T12:10:33+00:00,30.59,936.08124,663.25439,48.38574,0
2023-10-24T12:11:04+00:00,30.54,936.09058,663.17133,48.00781,0
2023-10-24T12:11:34+00:00,30.53,936.12256,662.8877,47.98242,0
2023-10-24T12:12:05+00:00,30.59,936.14563,662.68292,47.96582,0
2023-10-24T12:12:36+00:00,30.61,936.12994,662.82178,47.85059,0
2023-10-24T12:13:06+00:00,30.65,936.1283,662.83679,47.73828,0
2023-10-24T12:13:37+00:00,30.62,936.1781,662.49957,47.72363,0
2023-10-24T12:14:08+00:00,30.65,936.13501,662.77673,47.81934,0
2023-10-24T12:14:38+00:00,30.63,936.1131,662.97131,47.89844,0
2023-10-24T12:15:09+00:00,30.64,936.13422,662.78424,47.69141,0
2023-10-24T12:15:39+00:00,30.65,936.1322,662.80194,47.80859,0
2023-10-24T12:16:10+00:00,30.66,936.14032,662.7301,47.55371,0
2023-10-24T12:16:41+00:00,30.68,936.14557,662.68341,47.72949,0
2023-10-24T12:17:11+00:00,30.69,936.16602,662.50171,47.62598,0
2023-10-24T12:17:42+00:00,30.67,936.13971,662.73541,47.72949,0
2023-10-24T12:18:13+00:00,30.6,936.19946,662.20471,47.81543,0
2023-10-24T12:18:43+00:00,30.61,936.1795,662.38214,47.79297,0
2023-10-24T12:19:14+00:00,30.64,936.185,662.33337,47.78516,0
2023-10-24T12:19:44+00:00,30.67,936.14813,662.6604,47.6709,0
2023-10-24T12:20:15+00:00,30.65,936.21124,662.10016,47.72656,0
2023-10-24T12:20:46+00:00,30.66,936.21368,662.03369,47.78809,0
2023-10-24T12:21:16+00:00,30.66,936.21875,662.03369,47.70508,0
2023-10-24T12:21:47+00:00,30.63,936.22607,662.00317,47.68945,0
2023-10-24T12:22:18+00:00,30.61,936.21014,662.1098,47.91992,0
2023-10-24T12:22:48+00:00,30.66,936.24396,661.81018,47.79785,0
2023-10-24T12:23:19+00:00,30.66,936.26312,661.63971,47.82031,0
2023-10-24T12:23:49+00:00,30.67,936.23969,661.84772,47.76465,0
2023-10-24T12:24:20+00:00,30.65,936.25873,661.67883,47.94824,0
2023-10-24T12:24:51+00:00,30.64,936.25452,661.71637,48.09863,0
2023-10-24T12:25:21+00:00,30.61,936.27283,661.55396,48.28223,0
2023-10-24T12:25:52+00:00,30.62,936.29529,661.35455,48.02637,0
2023-10-24T12:26:23+00:00,30.61,936.30109,661.30304,48.3291,0
2023-10-24T12:26:53+00:00,30.62,936.2572,661.69226,48.46973,0
2023-10-24T12:27:24+00:00,30.61,936.3056,661.26288,48.58496,0
2023-10-24T12:27:54+00:00,30.59,936.27661,661.52014,48.68848,0
2023-10-24T12:28:25+00:00,30.61,936.28241,661.46869,48.75977,0
2023-10-24T12:28:56+00:00,30.61,936.29767,661.33307,48.71387,0
2023-10-24T12:29:26+00:00,30.6,936.30627,661.25696,48.86426,0
2023-10-24T12:29:57+00:00,30.61,936.32361,661.10315,48.85352,0
2023-10-24T12:30:27+00:00,30.58,936.33398,661.01093,49.00195,0
2023-10-24T12:30:58+00:00,30.59,936.3382,660.97339,49.07422,0
2023-10-24T12:31:29+00:00,30.57,936.35986,661.05328,49.07129,0
2023-10-24T12:31:59+00:00,30.56,936.34686,660.89679,49.17383,0
2023-10-24T12:32:30+00:00,30.55,936.3512,660.85815,49.20801,0
2023-10-24T12:33:01+00:00,30.54,936.38989,660.51459,49.25488,0
2023-10-24T12:33:31+00:00,30.56,936.44745,660.00378,49.26758,0
2023-10-24T12:34:02+00:00,30.6,936.4353,660.11151,49.21387,0
2023-10-24T12:34:33+00:00,30.6,936.49634,659.57025,49.24902,0
2023-10-24T12:35:04+00:00,30.59,936.50995,659.4491,49.24805,0
2023-10-24T12:35:34+00:00,30.61,936.53156,659.25775,49.30762,0
2023-10-24T12:36:05+00:00,30.61,936.55414,659.05731,49.31934,0
2023-10-24T12:36:35+00:00,30.61,936.57843,658.84137,49.34277,0
2023-10-24T12:37:06+00:00,30.6,936.57141,658.90405,49.37695,0
2023-10-24T12:37:37+00:00,30.61,936.62811,658.40088,49.36621,0
2023-10-24T12:38:07+00:00,30.62,936.64874,658.21759,49.37891,0
2023-10-24T12:38:38+00:00,30.64,936.64374,658.26208,49.3584,0
2023-10-24T12:39:08+00:00,30.63,936.63196,658.36658,49.35742,0
2023-10-24T12:39:39+00:00,30.64,936.62061,658.46735,49.31152,0
2023-10-24T12:40:10+00:00,30.66,936.66626,658.06219,49.24414,0
2023-10-24T12:40:40+00:00,30.65,936.63263,658.36066,49.31152,0
